code,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr,pubDate,statDate
sz.300868,0.780971,0.219029,0.749850,-1.556193,-0.315985,,-0.315985,2023-04-26,2023-03-31
sz.300869,0.798368,0.201632,0.553284,,0.275336,0.596972,0.275336,2023-04-27,2023-03-31
sz.300870,0.574007,0.425993,0.453573,0.543534,0.277346,111.187607,0.277346,2023-04-27,2023-03-31
sz.300871,0.452518,0.547482,0.474742,4.217920,-0.074563,-1.156473,-0.074563,2023-04-27,2023-03-31
sz.300872,0.899996,0.100004,0.587189,11.986374,-0.282658,-4.932643,-0.282658,2023-04-26,2023-03-31
sz.300873,0.661176,0.338824,0.642558,23.135595,0.071609,0.518041,0.071609,2023-04-22,2023-03-31
sz.300875,0.582434,0.417566,0.623700,,-1.142016,,-1.142016,2023-04-26,2023-03-31
sz.300876,0.543011,0.456989,0.684035,,-0.226255,-1.994458,-0.226255,2023-04-25,2023-03-31
sz.300877,0.592723,0.407277,0.818679,3.524371,-0.515248,-28.323180,-0.515248,2023-04-25,2023-03-31
sz.300878,0.480755,0.519245,0.662575,26.419699,0.068901,0.481359,0.068901,2023-04-28,2023-03-31
sz.300879,0.551430,0.448570,0.284909,1.126339,0.223080,5.837135,0.223080,2023-04-25,2023-03-31
sz.300880,0.754119,0.245881,0.695402,,0.869214,5.767857,0.869214,2023-04-25,2023-03-31
sz.300881,0.789410,0.210590,0.494001,27.325262,-0.099839,-1.512394,-0.099839,2023-04-18,2023-03-31
sz.300882,0.692621,0.307379,0.689482,,0.091708,0.509581,0.091708,2023-04-25,2023-03-31
sz.300883,0.526782,0.473218,0.614713,2.942147,-0.006407,-0.173555,-0.006407,2023-04-24,2023-03-31
sz.300884,0.851417,0.148583,0.716717,,0.144138,1.435374,0.144138,2023-04-27,2023-03-31
sz.300885,0.772743,0.227257,0.916691,,0.038911,0.304340,0.038911,2023-04-26,2023-03-31
sz.300886,0.511140,0.488860,0.837686,2.188335,-0.095140,-3.738192,-0.095140,2023-04-28,2023-03-31
sz.300887,0.586798,0.413202,0.720294,,0.063274,3.581529,0.063274,2023-04-20,2023-03-31
sz.300888,0.648956,0.351044,0.532720,,-0.094913,-0.575468,-0.094913,2023-04-25,2023-03-31
sz.300889,0.676459,0.323541,0.513868,-14.354278,-1.034527,,-1.034527,2023-04-26,2023-03-31
sz.300890,0.654675,0.345325,0.352781,6.892280,-0.428201,-4.395948,-0.428201,2023-04-21,2023-03-31
sz.300891,0.511527,0.488473,0.488651,-0.123107,-0.013147,-11.885700,-0.013147,2023-04-27,2023-03-31
sz.300892,0.713301,0.286699,0.772223,,0.102524,,0.102524,2023-04-27,2023-03-31
sz.300893,0.529489,0.470511,0.542255,13.704192,0.186514,1.296184,0.186514,2023-04-26,2023-03-31
sz.300894,0.696786,0.303214,0.471657,,0.094760,0.802288,0.094760,2023-04-28,2023-03-31
sz.300895,0.420959,0.579041,0.639383,,-0.139012,,-0.139012,2023-04-25,2023-03-31
sz.300896,0.614340,0.385660,0.874653,,0.677662,1.034004,0.677662,2023-04-26,2023-03-31
sz.300897,0.673093,0.326907,0.751325,,-0.230152,-1.723187,-0.230152,2023-04-18,2023-03-31
sz.300898,0.669233,0.330767,0.756493,,0.084745,0.999029,0.084745,2023-04-27,2023-03-31
sz.300899,0.895817,0.104183,0.940857,7.446264,-0.063064,-0.552856,-0.063064,2023-04-26,2023-03-31
sz.300900,0.506922,0.493078,0.348790,4.581628,-0.259313,-1.281232,-0.259313,2023-04-25,2023-03-31
sz.300901,0.656027,0.343973,0.865951,49.989307,-0.059818,-0.836487,-0.059818,2023-04-26,2023-03-31
sz.300902,0.611026,0.388974,0.849971,,-1.114939,,-1.114939,2023-04-26,2023-03-31
sz.300903,0.508760,0.491240,0.331063,-22.889548,-0.000692,,-0.000692,2023-04-25,2023-03-31
sz.300905,0.520179,0.479821,0.861753,276.954195,0.119927,1.712150,0.119927,2023-04-26,2023-03-31
sz.300906,0.922065,0.077935,0.903338,,-0.246783,-0.400960,-0.246783,2023-04-25,2023-03-31
sz.300907,0.633001,0.366999,0.592010,2.342254,0.077340,2.531598,0.077340,2023-04-28,2023-03-31
sz.300908,0.708134,0.291866,0.894712,,-0.255923,-1.461020,-0.255923,2023-04-12,2023-03-31
sz.300909,0.484745,0.515255,0.442629,1.120078,0.172577,4.302314,0.172577,2023-04-27,2023-03-31
sz.300910,0.732785,0.267215,0.804840,81.674561,0.000292,0.001865,0.000292,2023-04-21,2023-03-31
sz.300911,0.636834,0.363166,0.676669,,0.141070,0.791797,0.141070,2023-04-28,2023-03-31
sz.300912,0.485742,0.514258,0.406740,1.624603,-0.182219,-367.652572,-0.182219,2023-04-28,2023-03-31
sz.300913,0.656075,0.343925,0.802514,6.917961,0.003915,0.081609,0.003915,2023-04-28,2023-03-31
sz.300915,0.830323,0.169677,0.862497,40.039803,-0.073791,-0.753889,-0.073791,2023-04-26,2023-03-31
sz.300916,0.849379,0.150621,0.751603,-0.512149,-0.441776,-39.982626,-0.441776,2023-04-28,2023-03-31
sz.300917,0.931812,0.068188,0.604170,,0.014759,0.230800,0.014759,2023-04-27,2023-03-31
sz.300918,0.593581,0.406419,0.509742,9.139993,-0.309581,-3.140959,-0.309581,2023-04-25,2023-03-31
sz.300919,0.555510,0.444490,0.264598,5.486781,-0.112289,-2.426681,-0.112289,2023-04-27,2023-03-31
sz.300920,0.549237,0.450763,0.822779,,-0.063785,,-0.063785,2023-04-28,2023-03-31
sz.300921,0.879010,0.120990,0.841207,,0.147151,2.467224,0.147151,2023-04-21,2023-03-31
sz.300922,0.776610,0.223390,0.898050,,0.365955,1.260041,0.365955,2023-04-27,2023-03-31
sz.300923,0.799634,0.200366,0.818177,,-0.614295,-7.101586,-0.614295,2023-04-24,2023-03-31
sz.300925,0.956046,0.043954,0.572406,4.358386,-0.208715,-6.425688,-0.208715,2023-04-26,2023-03-31
sz.300926,0.569356,0.430644,0.346050,7.605842,0.174202,2.088668,0.174202,2023-04-20,2023-03-31
sz.300927,0.576831,0.423169,0.787672,54.975495,0.100331,0.841859,0.100331,2023-04-18,2023-03-31
sz.300928,0.801116,0.198884,0.880794,,-0.107648,-7.015967,-0.107648,2023-04-27,2023-03-31
sz.300929,0.428368,0.571632,0.298012,1.981559,-0.081416,-1.564850,-0.081416,2023-04-27,2023-03-31
sz.300930,0.445323,0.554677,0.784985,,-0.028572,-0.193418,-0.028572,2023-04-25,2023-03-31
sz.300931,0.778257,0.221743,0.621043,,-0.325225,,-0.325225,2023-04-27,2023-03-31
sz.300932,0.529997,0.470003,0.554709,2.070566,-0.032593,-2.471781,-0.032593,2023-04-27,2023-03-31
sz.300933,0.848809,0.151191,0.426344,2.242279,-0.273087,-8.244310,-0.273087,2023-04-27,2023-03-31
sz.300935,0.928324,0.071676,0.925264,,-0.968324,,-0.968324,2023-04-20,2023-03-31
sz.300936,0.707607,0.292393,0.843827,51.907240,-0.207103,-1.871755,-0.207103,2023-04-26,2023-03-31
sz.300937,0.795264,0.204736,0.463545,30.790518,-0.104409,-3.969886,-0.104409,2023-04-26,2023-03-31
sz.300938,0.582894,0.417106,0.701202,,0.197998,0.865651,0.197998,2023-04-28,2023-03-31
sz.300939,0.853029,0.146971,0.779402,54.888689,0.068404,0.523530,0.068404,2023-04-26,2023-03-31
sz.300940,0.613870,0.386130,0.611218,-42.212037,-0.145780,,-0.145780,2023-04-27,2023-03-31
sz.300941,0.967722,0.032278,0.931853,,-1.427809,-4.816506,-1.427809,2023-04-26,2023-03-31
sz.300942,0.475306,0.524694,0.721298,,-0.889357,,-0.889357,2023-04-26,2023-03-31
sz.300943,0.806382,0.193618,0.732653,,-0.472980,-1.348444,-0.472980,2023-04-25,2023-03-31
sz.300945,0.888107,0.111893,0.909817,,0.070117,0.910852,0.070117,2023-04-27,2023-03-31
sz.300946,0.569346,0.430654,0.813245,81.911942,0.072807,0.365434,0.072807,2023-04-25,2023-03-31
sz.300947,0.201923,0.798077,0.053030,1.552741,0.662192,56.108771,0.662192,2023-04-25,2023-03-31
sz.300948,0.830377,0.169623,0.627624,11.526176,0.232885,2.408299,0.232885,2023-04-28,2023-03-31
sz.300949,0.785508,0.214492,0.734586,,-0.496609,,-0.496609,2023-04-27,2023-03-31
sz.300950,0.802375,0.197625,0.671440,,0.358515,1.605529,0.358515,2023-04-26,2023-03-31
sz.300951,0.777574,0.222426,0.767959,,0.776493,2.902071,0.776493,2023-04-20,2023-03-31
sz.300952,0.348367,0.651633,0.618259,3.249944,0.167309,2.528148,0.167309,2023-04-25,2023-03-31
sz.300953,0.591241,0.408759,0.245480,1.270359,-0.228002,-15.460737,-0.228002,2023-04-27,2023-03-31
sz.300955,0.384321,0.615679,0.571451,1.763008,0.083657,3.306639,0.083657,2023-04-26,2023-03-31
sz.300956,0.517884,0.482116,0.498328,-1.552266,0.222886,,0.222886,2023-04-25,2023-03-31
sz.300957,0.833732,0.166268,0.852768,,-0.227927,-1.269363,-0.227927,2023-04-27,2023-03-31
sz.300958,0.873328,0.126672,0.365004,38.110546,0.267962,4.983651,0.267962,2023-04-22,2023-03-31
sz.300959,0.817043,0.182957,0.875109,,-0.046026,-1.822911,-0.046026,2023-04-26,2023-03-31
sz.300960,0.874598,0.125402,0.713773,,-0.417571,,-0.417571,2023-04-25,2023-03-31
sz.300961,0.262295,0.737705,-0.060340,1.438515,-0.364887,,-0.364887,2023-04-27,2023-03-31
sz.300962,0.381431,0.618569,0.789925,,0.483420,1.262187,0.483420,2023-04-22,2023-03-31
sz.300963,0.806724,0.193276,0.671225,28.208820,-0.086651,-0.918218,-0.086651,2023-04-24,2023-03-31
sz.300964,0.659304,0.340696,0.710034,2.035709,0.294982,5.147646,0.294982,2023-04-24,2023-03-31
sz.300965,0.641287,0.358713,0.870197,,-1.318905,,-1.318905,2023-04-27,2023-03-31
sz.300966,0.511959,0.488041,0.420364,2.192679,-0.480600,-15.719749,-0.480600,2023-04-25,2023-03-31
sz.300967,0.145677,0.854323,0.489896,-1.723507,0.187646,,0.187646,2023-04-26,2023-03-31
sz.300968,0.715293,0.284707,0.818117,-2.765891,0.342937,,0.342937,2023-04-21,2023-03-31
sz.300969,0.682430,0.317570,0.752547,141.565121,0.257644,1.156701,0.257644,2023-04-28,2023-03-31
sz.300970,0.389267,0.610733,0.742424,,0.426669,1.086816,0.426669,2023-04-24,2023-03-31
sz.300971,0.693172,0.306828,0.691456,,0.013903,0.073990,0.013903,2023-04-25,2023-03-31
sz.300972,0.331302,0.668698,0.454331,16.043596,0.038733,0.642565,0.038733,2023-04-19,2023-03-31
sz.300973,0.539062,0.460938,0.545673,35.833120,-0.024203,-0.386903,-0.024203,2023-04-28,2023-03-31
sz.300975,0.891139,0.108861,0.379353,2.423866,0.031454,1.914334,0.031454,2023-04-24,2023-03-31
sz.300976,0.728805,0.271195,0.865270,,0.438458,89.840022,0.438458,2023-04-27,2023-03-31
sz.300977,0.805751,0.194249,0.841829,,-0.305435,-3.746397,-0.305435,2023-04-27,2023-03-31
sz.300978,0.600003,0.399997,0.499117,11.952113,0.121146,1.507797,0.121146,2023-04-22,2023-03-31
sz.300979,0.665978,0.334022,0.715074,19.139248,0.201916,1.536356,0.201916,2023-04-28,2023-03-31
sz.300980,0.408367,0.591633,0.746749,,-0.152482,-4.129272,-0.152482,2023-04-28,2023-03-31
sz.300981,0.592971,0.407029,0.729803,-6.076977,-0.151242,,-0.151242,2023-04-25,2023-03-31
sz.300982,0.842431,0.157569,0.671792,,-0.447811,-2.700792,-0.447811,2023-04-21,2023-03-31
sz.300983,0.663434,0.336566,0.935739,,0.213322,,0.213322,2023-04-26,2023-03-31
sz.300984,0.550015,0.449985,0.511421,10.944711,0.127808,1.487274,0.127808,2023-04-27,2023-03-31
sz.300985,0.439294,0.560706,0.566610,,-1.216075,,-1.216075,2023-04-26,2023-03-31
sz.300986,0.450552,0.549448,0.273088,0.950017,0.038470,,0.038470,2023-04-27,2023-03-31
sz.300987,0.751493,0.248507,0.871893,,-0.125088,-0.879094,-0.125088,2023-04-27,2023-03-31
sz.300988,0.686677,0.313323,0.612266,16.673210,-0.254694,-4.698396,-0.254694,2023-04-28,2023-03-31
sz.300989,0.834343,0.165657,0.883364,,-0.996508,-27.245540,-0.996508,2023-04-26,2023-03-31
sz.300990,0.680590,0.319410,0.796605,,-0.128953,-1.240999,-0.128953,2023-04-26,2023-03-31
sz.300991,0.310329,0.689671,0.449850,-1.192256,0.214826,,0.214826,2023-04-27,2023-03-31
sz.300992,0.617923,0.382077,0.513033,2.974488,0.305855,4.101444,0.305855,2023-04-26,2023-03-31
sz.300993,0.571003,0.428997,0.850457,,0.201248,0.971394,0.201248,2023-04-27,2023-03-31
sz.300994,0.858250,0.141750,0.653388,5.141662,-0.196026,-7.204692,-0.196026,2023-04-24,2023-03-31
sz.300995,0.401377,0.598623,0.831307,319.386137,-0.138470,-2.691481,-0.138470,2023-04-27,2023-03-31
sz.300996,0.852369,0.147631,0.793206,,-3.136223,,-3.136223,2023-04-26,2023-03-31
sz.300997,0.539170,0.460830,0.629988,,-0.102403,-0.620708,-0.102403,2023-04-26,2023-03-31
sz.300998,0.768307,0.231693,0.562011,1.960943,0.072327,3.497341,0.072327,2023-04-28,2023-03-31
sz.300999,0.590980,0.409020,0.290606,,0.128858,10.289855,0.128858,2023-04-29,2023-03-31
sz.301000,0.824402,0.175598,0.869337,,-0.012233,-0.079304,-0.012233,2023-04-25,2023-03-31
sz.301001,0.967524,0.032476,0.817091,40.868370,0.341973,36.117518,0.341973,2023-04-26,2023-03-31
sz.301002,0.598512,0.401488,0.519042,20.555270,0.525001,20.040545,0.525001,2023-04-27,2023-03-31
sz.301003,0.804050,0.195950,0.953407,,0.387906,1.798701,0.387906,2023-04-25,2023-03-31
sz.301004,0.704115,0.295885,0.733329,101.678556,0.074325,0.339062,0.074325,2023-04-26,2023-03-31
sz.301005,0.557206,0.442794,0.641999,9.624705,0.106453,1.588617,0.106453,2023-04-27,2023-03-31
sz.301006,0.844379,0.155621,0.821445,,0.056176,0.135847,0.056176,2023-04-24,2023-03-31
sz.301007,0.442007,0.557993,0.584221,13.398578,0.298630,5.087259,0.298630,2023-04-26,2023-03-31
sz.301008,0.769758,0.230242,0.638808,,-0.081847,-1.235586,-0.081847,2023-04-29,2023-03-31
sz.301009,0.590530,0.409470,0.637376,,0.065023,1.853639,0.065023,2023-04-28,2023-03-31
sz.301010,0.822446,0.177554,0.433586,10.613799,-0.702285,-18.043481,-0.702285,2023-04-25,2023-03-31
sz.301011,0.598225,0.401775,0.457598,2.591389,0.157669,4.290541,0.157669,2023-04-26,2023-03-31
sz.301012,0.747010,0.252990,0.609187,1.486911,0.044585,7.028060,0.044585,2023-04-25,2023-03-31
sz.301013,0.547817,0.452183,0.534409,2.933370,0.078995,1.743818,0.078995,2023-04-27,2023-03-31
sz.301015,0.846178,0.153822,0.456430,11.373412,0.091526,1.291120,0.091526,2023-04-25,2023-03-31
sz.301016,0.793593,0.206407,0.834408,,-1.265117,-12.468694,-1.265117,2023-04-27,2023-03-31
sz.301017,0.600501,0.399499,0.093262,3.986245,0.027298,0.850421,0.027298,2023-04-27,2023-03-31
sz.301018,0.693474,0.306526,0.492382,10.966289,-0.069532,-0.771290,-0.069532,2023-04-28,2023-03-31
sz.301019,0.918494,0.081506,0.933731,,0.007822,0.039441,0.007822,2023-04-28,2023-03-31
sz.301020,0.934216,0.065784,0.778254,,0.174335,1.140406,0.174335,2023-04-28,2023-03-31
sz.301021,0.724307,0.275693,0.867593,,0.110392,,0.110392,2023-04-28,2023-03-31
sz.301022,0.670230,0.329770,0.620066,58.498608,-0.079631,-0.936460,-0.079631,2023-04-28,2023-03-31
sz.301023,0.852720,0.147280,0.895060,,-0.158326,-0.431388,-0.158326,2023-04-28,2023-03-31
sz.301024,0.748340,0.251660,0.670641,-11.168346,-0.281941,,-0.281941,2023-04-25,2023-03-31
sz.301025,0.929592,0.070408,0.798079,,-0.055774,-0.962455,-0.055774,2023-04-21,2023-03-31
sz.301026,0.747550,0.252450,0.693219,35.032886,-0.472178,-4.288887,-0.472178,2023-04-27,2023-03-31
sz.301027,0.861483,0.138517,0.484995,,0.068113,,0.068113,2023-04-25,2023-03-31
sz.301028,0.707882,0.292118,0.676516,,0.166518,0.983970,0.166518,2023-04-25,2023-03-31
sz.301029,0.741735,0.258265,0.764289,,-0.117084,-0.511437,-0.117084,2023-04-28,2023-03-31
sz.301030,0.882662,0.117338,0.310766,3.173037,-0.185418,-3.071545,-0.185418,2023-04-27,2023-03-31
sz.301031,0.710242,0.289758,0.595640,31.364352,-0.069623,-0.495794,-0.069623,2023-04-26,2023-03-31
sz.301032,0.760988,0.239012,0.357135,,-0.082049,-40.714715,-0.082049,2023-04-27,2023-03-31
sz.301033,0.304031,0.695969,0.711845,19.899070,0.436872,2.486340,0.436872,2023-04-27,2023-03-31
sz.301035,0.749661,0.250339,0.548112,3.213787,-0.196503,-2.268455,-0.196503,2023-04-27,2023-03-31
sz.301036,0.316336,0.683664,0.741000,0.878727,-0.075668,,-0.075668,2023-04-26,2023-03-31
sz.301037,0.628953,0.371047,0.281212,-0.230002,0.152757,,0.152757,2023-04-27,2023-03-31
sz.301038,0.813558,0.186442,0.432754,,-0.159631,,-0.159631,2023-04-28,2023-03-31
sz.301039,0.683111,0.316889,0.510923,328.539478,0.113753,1.584989,0.113753,2023-04-27,2023-03-31
sz.301040,0.609891,0.390109,0.572672,2.181606,-0.332010,-13.290406,-0.332010,2023-04-27,2023-03-31
sz.301041,0.642678,0.357322,0.701907,3.138351,0.086180,3.331349,0.086180,2023-04-27,2023-03-31
sz.301042,0.850399,0.149601,0.900158,-2.091558,-0.067380,-3.978275,-0.067380,2023-04-19,2023-03-31
sz.301043,0.725339,0.274661,0.655642,49.427207,0.291338,1.815679,0.291338,2023-04-27,2023-03-31
sz.301045,0.551872,0.448128,0.827076,,-0.053914,-1.734556,-0.053914,2023-04-21,2023-03-31
sz.301046,0.796861,0.203139,0.667833,,-0.570798,-10.135379,-0.570798,2023-04-27,2023-03-31
sz.301047,0.891149,0.108851,0.951858,,0.211573,0.397096,0.211573,2023-04-26,2023-03-31
sz.301048,0.774478,0.225522,0.420254,43.275353,0.194579,1.836329,0.194579,2023-04-28,2023-03-31
sz.301049,0.331388,0.668612,0.619791,-6.549914,-0.420484,,-0.420484,2023-04-18,2023-03-31
sz.301050,0.939623,0.060377,0.584113,,-0.291149,-0.798562,-0.291149,2023-04-26,2023-03-31
sz.301051,0.517849,0.482151,0.499640,-25.003710,0.235675,,0.235675,2023-04-26,2023-03-31
sz.301052,0.886083,0.113917,0.816386,,0.042721,0.359941,0.042721,2023-04-24,2023-03-31
sz.301053,0.612168,0.387832,0.587383,,-0.120191,-1.323644,-0.120191,2023-04-28,2023-03-31
sz.301055,0.434329,0.565671,0.630982,,0.040112,0.868645,0.040112,2023-04-28,2023-03-31
sz.301056,0.832410,0.167590,0.531851,,0.241391,2.945816,0.241391,2023-04-28,2023-03-31
sz.301057,0.549879,0.450121,0.771281,6.280218,-0.061132,-1.024886,-0.061132,2023-04-28,2023-03-31
sz.301058,0.823213,0.176787,0.448902,,-0.539500,-6.861063,-0.539500,2023-04-25,2023-03-31
sz.301059,0.274635,0.725365,0.780477,,0.258529,1.445619,0.258529,2023-04-21,2023-03-31
sz.301060,0.894361,0.105639,0.567398,26.294284,0.149623,3.959489,0.149623,2023-04-27,2023-03-31
sz.301061,0.895795,0.104205,0.829260,185.124608,0.196247,1.096510,0.196247,2023-04-28,2023-03-31
sz.301062,0.426938,0.573062,0.488547,1.863627,0.262936,9.345852,0.262936,2023-04-26,2023-03-31
sz.301063,0.739698,0.260302,0.574609,2.409290,-0.037037,-0.875217,-0.037037,2023-04-27,2023-03-31
sz.301065,0.573382,0.426618,0.801048,,0.028340,0.389803,0.028340,2023-04-27,2023-03-31
sz.301066,0.663816,0.336184,0.665037,,0.067934,1.058387,0.067934,2023-04-27,2023-03-31
sz.301067,0.528448,0.471552,0.712646,0.286997,0.126359,29.391612,0.126359,2023-04-28,2023-03-31
sz.301068,0.531220,0.468780,0.538861,2.562265,-0.206987,-8.735234,-0.206987,2023-04-27,2023-03-31
sz.301069,0.444688,0.555312,0.762981,,-0.216426,-1.060669,-0.216426,2023-04-26,2023-03-31
sz.301070,0.650542,0.349458,0.787351,-18.679272,-0.371961,,-0.371961,2023-04-25,2023-03-31
sz.301071,0.774803,0.225197,0.833462,,0.227754,0.501743,0.227754,2023-04-26,2023-03-31
sz.301072,0.479566,0.520434,0.637385,,0.150450,3.582917,0.150450,2023-04-28,2023-03-31
sz.301073,0.368521,0.631479,0.291041,2.526770,0.204085,3.351134,0.204085,2023-04-27,2023-03-31
sz.301075,0.725195,0.274805,0.788289,,0.226332,,0.226332,2023-04-25,2023-03-31
sz.301076,0.608896,0.391104,0.852338,141.738906,0.099138,0.423793,0.099138,2023-04-26,2023-03-31
sz.301077,0.808308,0.191692,0.613112,,0.229318,2.429637,0.229318,2023-04-27,2023-03-31
sz.301078,0.546550,0.453450,0.342555,0.762448,0.040780,11.888013,0.040780,2023-04-26,2023-03-31
sz.301079,0.653358,0.346642,0.554234,76.584931,0.032879,0.277772,0.032879,2023-04-22,2023-03-31
sz.301080,0.819292,0.180708,0.902311,,0.319139,1.017751,0.319139,2023-04-26,2023-03-31
sz.301081,0.572769,0.427231,0.568279,5.985741,-0.042464,-0.748254,-0.042464,2023-04-25,2023-03-31
sz.301082,0.858494,0.141506,0.399415,2.681256,-0.089502,-5.868431,-0.089502,2023-04-22,2023-03-31
sz.301083,0.819524,0.180476,0.804072,,-0.091797,-1.183190,-0.091797,2023-04-28,2023-03-31
sz.301085,0.987839,0.012161,0.570900,,-0.180963,-3.689320,-0.180963,2023-04-27,2023-03-31
sz.301086,0.650020,0.349980,0.777917,70.425007,0.437627,1.647028,0.437627,2023-04-28,2023-03-31
sz.301087,0.651651,0.348349,0.700792,,0.180066,1.154823,0.180066,2023-04-26,2023-03-31
sz.301088,0.895974,0.104026,0.946250,,0.206533,1.175778,0.206533,2023-04-26,2023-03-31
sz.301089,0.578157,0.421843,0.760043,,0.192484,0.348531,0.192484,2023-04-26,2023-03-31
sz.301090,0.715087,0.284913,0.673964,,-0.143448,-3.881346,-0.143448,2023-04-25,2023-03-31
sz.301091,0.765699,0.234301,0.632146,,-0.739608,,-0.739608,2023-04-25,2023-03-31
sz.301092,0.845803,0.154197,0.901296,,0.110392,0.630129,0.110392,2023-04-28,2023-03-31
sz.301093,0.784443,0.215557,0.909912,34.976923,0.238542,1.121521,0.238542,2023-04-26,2023-03-31
sz.301095,0.931691,0.068309,0.915218,,-2.065263,-11.208242,-2.065263,2023-04-27,2023-03-31
sz.301096,0.540689,0.459311,0.734912,,-0.020926,-0.095911,-0.020926,2023-04-28,2023-03-31
sz.301097,0.700954,0.299046,0.683286,4.369516,-0.097225,-0.640320,-0.097225,2023-04-28,2023-03-31
sz.301098,0.925435,0.074565,0.401747,13.845446,-0.897714,-5.876795,-0.897714,2023-04-25,2023-03-31
sz.301099,0.765140,0.234860,0.269592,3.145190,-0.132965,-5.798024,-0.132965,2023-04-27,2023-03-31
sz.301100,0.659412,0.340588,0.816936,,0.062231,0.652628,0.062231,2023-04-21,2023-03-31
sz.301101,0.825596,0.174404,0.843275,,0.183143,0.829028,0.183143,2023-04-24,2023-03-31
sz.301102,0.741663,0.258337,0.758272,,0.569279,1.364687,0.569279,2023-04-24,2023-03-31
sz.301103,0.758019,0.241981,0.765052,,0.291255,1.589180,0.291255,2023-04-26,2023-03-31
sz.301105,0.735453,0.264547,0.861651,,-0.164195,-5.477647,-0.164195,2023-04-21,2023-03-31
sz.301106,0.781426,0.218574,0.803556,,0.138479,1.402294,0.138479,2023-04-25,2023-03-31
sz.301107,0.659615,0.340385,0.805975,,0.042523,0.345809,0.042523,2023-04-27,2023-03-31
sz.301108,0.684029,0.315971,0.869873,,0.161943,0.555430,0.161943,2023-04-20,2023-03-31
sz.301109,0.352014,0.647986,-0.062005,5.571406,0.339347,0.880842,0.339347,2023-04-25,2023-03-31
sz.301110,0.915058,0.084942,0.892464,,0.037337,0.959734,0.037337,2023-04-15,2023-03-31
sz.301111,0.667905,0.332095,0.876781,,-0.252541,-1.351694,-0.252541,2023-04-28,2023-03-31
sz.301112,0.815597,0.184403,0.698548,79.107711,-0.130084,-0.924333,-0.130084,2023-04-24,2023-03-31
sz.301113,0.568807,0.431193,0.867208,,0.396387,1.984463,0.396387,2023-04-25,2023-03-31
sz.301115,0.823573,0.176427,0.800981,,-0.301873,-2.601457,-0.301873,2023-04-24,2023-03-31
sz.301116,0.482658,0.517342,0.328328,9.148280,0.055289,1.986272,0.055289,2023-04-21,2023-03-31
sz.301117,0.956198,0.043802,0.945921,,-0.505825,-3.062690,-0.505825,2023-04-21,2023-03-31
sz.301118,0.479463,0.520537,0.644154,94.945832,-0.057905,-0.836758,-0.057905,2023-04-28,2023-03-31
