code,date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
sh.600674,2023-07-10,14.61,16.133516,1.899921,43.68374,-383.894246
sh.600674,2023-07-11,14.62,16.144559,1.901222,43.71364000000001,-384.157007
sh.600674,2023-07-12,14.71,16.243944,1.912926,43.982739,-386.521858
sh.600690,2023-07-05,22.94,14.286218,2.235845,0.871812,24.305334
sh.600690,2023-07-06,22.8,14.199031,2.2222,0.866491,24.157001
sh.600690,2023-07-07,22.86,14.236397,2.228048,0.868771,24.220572
sh.600690,2023-07-10,23.13,14.404543,2.254363,0.8790319999999999,24.50664200000001
sh.600690,2023-07-11,23.34,14.535324,2.2748310000000003,0.8870129999999999,24.729141
sh.600690,2023-07-12,23.18,14.435681,2.259237,0.880933,24.559618
sh.600741,2023-07-05,18.61,8.466683999999999,1.071494,0.372019,-53.92018
sh.600741,2023-07-06,18.58,8.453035,1.069767,0.37142,-53.833258
sh.600741,2023-07-07,18.51,8.421189,1.065736,0.37002,-53.630442
sh.600741,2023-07-10,18.62,8.471233999999999,1.07207,0.372219,-53.949153
sh.600741,2023-07-11,19.09,8.685062,1.099131,0.381615,-55.31092
sh.600741,2023-07-12,19.07,8.675963000000001,1.097979,0.381215,-55.252973
sh.600745,2023-07-05,49.67,43.550088,1.776516,1.069788,-19.175507
sh.600745,2023-07-06,49.42,43.330891,1.767575,1.064403,-19.078993
sh.600745,2023-07-07,48.55,42.568085,1.7364580000000005,1.045665,-18.743122
sh.600745,2023-07-10,49.08,43.032783,1.755414,1.05708,-18.947733
sh.600745,2023-07-11,50.75,44.49702,1.815144,1.093049,-19.59245
sh.600745,2023-07-12,46.58,40.840811,1.665998,1.003236,-17.982588
sh.600760,2023-07-05,45.4,51.36707,9.274565,2.914062,38.16046
sh.600760,2023-07-06,44.57,50.42798,9.105008,2.860788,37.462813
sh.600760,2023-07-07,44.68,50.552438,9.12748,2.867848,37.555272
sh.600760,2023-07-10,45.34,51.299184,9.262308,2.910211,38.110028
sh.600760,2023-07-11,45.44,51.41232700000001,9.282737,2.91663,38.194082
sh.600760,2023-07-12,45.31,51.265241,9.25618,2.908286,38.084811
sh.600763,2023-07-05,102.95,59.936409,9.486369,12.053932,144.862211
sh.600763,2023-07-06,101.31,58.98161800000001,9.33525,11.861912,142.554546
sh.600763,2023-07-07,100.0,58.21895,9.21454,11.708531,140.711229
sh.600763,2023-07-10,103.79,60.425448,9.563771,12.152284,146.044185
sh.600763,2023-07-11,103.22,60.0936,9.511248,12.085545,145.242131
sh.600763,2023-07-12,102.4,59.616204,9.435689,11.989535,144.088299
sh.600795,2023-07-05,3.87,25.260898,1.494529,0.360947,10.333176
sh.600795,2023-07-06,3.73,24.34706700000001,1.4404629999999998,0.34789000000000003,9.959366
sh.600795,2023-07-07,3.76,24.542888,1.452048,0.350688,10.039468
sh.600795,2023-07-10,3.79,24.738709,1.463634,0.353486,10.11957
sh.600795,2023-07-11,3.76,24.542888,1.452048,0.350688,10.039468
sh.600795,2023-07-12,3.75,24.47761400000001,1.448187,0.34975500000000004,10.012767
sh.600803,2023-07-05,18.8,9.039692,3.041885,0.380436,22.692428
sh.600803,2023-07-06,18.9,9.087775,3.058065,0.38246,22.813133
sh.600803,2023-07-07,18.76,9.020458,3.035413,0.379627,22.644147
sh.600803,2023-07-10,19.43,9.342618,3.1438200000000003,0.393185,23.452866
sh.600803,2023-07-11,19.03,9.150284,3.0790990000000003,0.38509,22.970048
sh.600803,2023-07-12,19.22,9.241642,3.109842,0.388935,23.199387
sh.600809,2023-07-05,198.05,26.248793,9.241363,8.517719,79.36787199999998
sh.600809,2023-07-06,197.93,26.232888,9.235764,8.512558,79.319783
sh.600809,2023-07-07,198.1,26.25542,9.243696,8.51987,79.38790999999998
sh.600809,2023-07-10,201.37,26.688813,9.39628,8.660506,80.698351
sh.600809,2023-07-11,201.91,26.760382,9.421478,8.68373,80.914754
sh.600809,2023-07-12,204.34,27.082445,9.534866,8.788239,81.88856899999998
sh.600837,2023-07-05,9.31,16.26248,0.72631,4.009175,-87.15375
sh.600837,2023-07-06,9.31,16.26248,0.72631,4.009175,-87.15375
sh.600837,2023-07-07,9.46,16.524497,0.738012,4.07377,-88.557946
sh.600837,2023-07-10,9.48,16.559432,0.739572,4.082382,-88.745172
sh.600837,2023-07-11,9.53,16.646770999999998,0.7434729999999999,4.103914,-89.213237
sh.600837,2023-07-12,9.41,16.437158,0.734111,4.052238,-88.089881
sh.600845,2023-07-05,50.0,53.873707,11.43812,9.118309,228.445014
sh.600845,2023-07-06,49.62,53.46426700000001,11.35119,9.04901,226.708832
sh.600845,2023-07-07,49.1,52.90398100000001,11.232233,8.954180000000003,224.333004
sh.600845,2023-07-10,49.54,53.378069,11.332889,9.034421,226.34332
sh.600845,2023-07-11,52.4,56.459645,11.987149,9.555988,239.410375
sh.600845,2023-07-12,52.21,56.254925,11.943684,9.521339,238.542284
sh.600884,2023-07-05,15.14,13.951671,1.454652,1.622824,-25.181779
sh.600884,2023-07-06,14.92,13.748939000000002,1.433515,1.599242,-24.815862
sh.600884,2023-07-07,14.83,13.666003,1.424867,1.589595,-24.666168
sh.600884,2023-07-10,15.05,13.868735,1.446005,1.613177,-25.032086
sh.600884,2023-07-11,15.2,14.006962,1.460417,1.629255,-25.281575
sh.600884,2023-07-12,15.1,13.914810999999998,1.450809,1.618536,-25.115249
sh.600886,2023-07-05,12.37,19.806231,1.827109,1.749581,77.309786
sh.600886,2023-07-06,12.35,19.774208,1.824155,1.746752,77.184791
sh.600886,2023-07-07,12.29,19.678139,1.815293,1.738266,76.809804
sh.600886,2023-07-10,12.44,19.918311,1.837449,1.759482,77.747271
sh.600886,2023-07-11,12.62,20.206518,1.864035,1.7849400000000002,78.872232
sh.600886,2023-07-12,12.55,20.094438,1.853696,1.7750400000000002,78.434747
sh.600887,2023-07-05,28.77,19.225543,3.423007,1.458717,34.025991999999995
sh.600887,2023-07-06,28.62,19.125305,3.405161,1.451111,33.848588
sh.600887,2023-07-07,28.68,19.1654,3.412299,1.4541540000000002,33.91955
sh.600887,2023-07-10,28.38,18.964925,3.376606,1.438943,33.564743
sh.600887,2023-07-11,28.5,19.045115,3.390883,1.445027,33.706666
sh.600887,2023-07-12,28.36,18.95156,3.374226,1.437929,33.541089
sh.600893,2023-07-05,42.56,87.97842,2.948914,2.997491,-87.735675
sh.600893,2023-07-06,42.27,87.378943,2.928821,2.977066,-87.137852
sh.600893,2023-07-07,41.78,86.366034,2.894869,2.942555,-86.127737
sh.600893,2023-07-10,42.05,86.92416800000002,2.913577,2.9615720000000003,-86.684331
sh.600893,2023-07-11,42.39,87.627003,2.937135,2.985518,-87.385227
sh.600893,2023-07-12,41.52,85.828572,2.876854,2.924244,-85.591758
sh.600900,2023-07-05,22.07,24.754278,2.922495,9.790608,1229.726934
sh.600900,2023-07-06,22.0,24.675764,2.913226,9.759554,1225.826577
sh.600900,2023-07-07,22.0,24.675764,2.913226,9.759554,1225.826577
sh.600900,2023-07-10,22.0,24.675764,2.913226,9.759554,1225.826577
sh.600900,2023-07-11,22.0,24.675764,2.913226,9.759554,1225.826577
sh.600900,2023-07-12,22.14,24.832791,2.931765,9.821661,1233.627291
sh.600905,2023-07-05,5.36,20.944133,1.933731,6.167382,-32.479876000000004
sh.600905,2023-07-06,5.33,20.826908,1.9229080000000005,6.132863,-32.298086
sh.600905,2023-07-07,5.35,20.905058,1.930124,6.155875,-32.419279
sh.600905,2023-07-10,5.36,20.944133,1.933731,6.167382,-32.479876000000004
sh.600905,2023-07-11,5.37,20.983207,1.937339,6.178888,-32.540473
sh.600905,2023-07-12,5.36,20.944133,1.933731,6.167382,-32.479876000000004
sh.600918,2023-07-05,6.86,31.391097,1.310215,4.3290760000000015,4.565179
sh.600918,2023-07-06,6.84,31.299578000000004,1.306395,4.316454,4.551869
sh.600918,2023-07-07,6.89,31.528376,1.315945,4.348007,4.585143
sh.600918,2023-07-10,6.93,31.711414,1.323584,4.37325,4.6117620000000015
sh.600918,2023-07-11,6.96,31.848693,1.329314,4.392182,4.6317260000000005
sh.600918,2023-07-12,6.9,31.574136,1.317855,4.354318,4.591798000000002
sh.600918,2023-07-13,7.0,32.031732,1.3369540000000002,4.417424,4.658346
sh.600919,2023-07-05,7.34,4.215663,0.656209,1.574806,-1.043885
sh.600919,2023-07-06,7.3,4.192689,0.652633,1.566224,-1.038196
sh.600919,2023-07-07,7.29,4.186946,0.6517390000000001,1.564079,-1.036774
sh.600919,2023-07-10,7.25,4.163974,0.6481640000000001,1.555497,-1.0310860000000002
sh.600919,2023-07-11,7.33,4.209921,0.655316,1.572661,-1.042463
sh.600919,2023-07-12,7.38,4.238638,0.659786,1.583389,-1.049574
sh.600919,2023-07-13,7.42,4.261612,0.663362,1.5919709999999998,-1.0552629999999998
sh.600926,2023-07-05,11.81,5.5543910000000025,0.8287959999999999,2.084837,2.306987
sh.600926,2023-07-06,11.72,5.512062,0.8224799999999999,2.0689490000000004,2.289406
sh.600926,2023-07-07,11.69,5.497953,0.8203739999999999,2.063653,2.283546
sh.600926,2023-07-10,11.7,5.502656,0.821076,2.065418,2.2855
sh.600926,2023-07-11,11.81,5.5543910000000025,0.8287959999999999,2.084837,2.306987
sh.600926,2023-07-12,11.83,5.563797,0.830199,2.088368,2.310894
sh.600926,2023-07-13,11.58,5.446219,0.812655,2.044235,2.262059
sh.600941,2023-07-05,94.32,15.761217000000002,1.562912,2.098389,-22.532483
sh.600941,2023-07-06,94.21,15.743962,1.561201,2.096092,-22.507815
sh.600941,2023-07-07,93.19,15.573504000000002,1.544298,2.073398,-22.264126
sh.600941,2023-07-10,93.0,15.541752,1.54115,2.069171,-22.218733
sh.600941,2023-07-11,93.35,15.600242,1.54695,2.0769580000000003,-22.302352
sh.600941,2023-07-12,90.9,15.190809,1.50635,2.022447,-21.717019
sh.600941,2023-07-13,91.91,15.359596,1.523087,2.044919,-21.95832
sh.600958,2023-07-05,9.81,19.796723,1.123327,4.15939,-30.043967
sh.600958,2023-07-06,9.79,19.756362,1.121037,4.15091,-29.982715
sh.600958,2023-07-07,9.95,20.079245,1.139359,4.218749,-30.472729
sh.600958,2023-07-10,9.95,20.079245,1.139359,4.218749,-30.472729
sh.600958,2023-07-11,9.95,20.079245,1.139359,4.218749,-30.472729
sh.600958,2023-07-12,9.83,19.837083,1.125618,4.16787,-30.105219
sh.600958,2023-07-13,10.03,20.240686,1.148519,4.252669,-30.717736
sh.600989,2023-07-05,13.08,16.706684,2.73501,3.3482,115.556713
sh.600989,2023-07-06,12.75,16.285185000000002,2.666008,3.263727,112.641292
sh.600989,2023-07-07,12.75,16.285185000000002,2.666008,3.263727,112.641292
sh.600989,2023-07-10,13.1,16.732229999999998,2.739192,3.35332,115.733405
sh.600989,2023-07-11,13.23,16.898275,2.766375,3.386597,116.881905
sh.600989,2023-07-12,13.32,17.013229,2.785194,3.409635,117.67702
sh.600989,2023-07-13,13.39,17.102638,2.799831,3.427553,118.295443
sh.600999,2023-07-05,13.86,13.634187,1.176339,5.943071,8.181356
sh.600999,2023-07-06,13.8,13.575164,1.171247,5.917343,8.145939
sh.600999,2023-07-07,13.91,13.683372,1.180583,5.96451,8.21087
sh.600999,2023-07-10,13.88,13.653861,1.178037,5.951646,8.193162
sh.600999,2023-07-11,13.95,13.72272,1.183978,5.981662,8.234482
sh.600999,2023-07-12,13.82,13.594838,1.172944,5.925919,8.157744000000001
sh.600999,2023-07-13,14.04,13.811254000000002,1.191616,6.020253,8.287607000000001
sh.601006,2023-07-05,7.46,9.520623,0.8789170000000001,1.462996,18.482767000000013
sh.601006,2023-07-06,7.44,9.4951,0.876561,1.459074,18.433217000000013
sh.601006,2023-07-07,7.56,9.648246,0.890699,1.482607,18.730527
sh.601006,2023-07-10,7.58,9.673771,0.8930549999999999,1.48653,18.780079
sh.601006,2023-07-11,7.51,9.584435,0.884808,1.472802,18.606648
sh.601006,2023-07-12,7.44,9.4951,0.876561,1.459074,18.433217000000013
sh.601006,2023-07-13,7.07,9.022897,0.832968,1.3865120000000002,17.516510999999998
sh.601009,2023-07-05,8.05,4.424331,0.639369,1.838812,-7.058535000000001
sh.601009,2023-07-06,7.97,4.380362,0.633015,1.820538,-6.9883880000000005
sh.601009,2023-07-07,7.98,4.385858,0.6338090000000001,1.822822,-6.9971570000000005
sh.601009,2023-07-10,8.02,4.407843,0.6369859999999999,1.831959,-7.03223
sh.601009,2023-07-11,8.01,4.402346,0.636192,1.829675,-7.023461999999999
sh.601009,2023-07-12,8.0,4.39685,0.635397,1.827391,-7.014694
sh.601009,2023-07-13,8.09,4.446315,0.642546,1.847949,-7.093609
sh.601012,2023-07-05,28.15,13.520305,3.269458,1.5383870000000002,16.51969
sh.601012,2023-07-06,27.89,13.395429,3.239261,1.524178,16.36711
sh.601012,2023-07-07,27.36,13.140872,3.1777040000000003,1.495213,16.056082
sh.601012,2023-07-10,29.69,14.25996,3.44832,1.622547,17.423431
sh.601012,2023-07-11,29.24,14.043827,3.3960550000000005,1.597955,17.159351
sh.601012,2023-07-12,30.55,14.673013,3.548204,1.669546,17.928117999999994
sh.601012,2023-07-13,30.67,14.730649,3.562142,1.676104,17.998539
sh.601021,2023-07-05,61.79,-26.954368,4.295294999999999,6.125285,21.889708
sh.601021,2023-07-06,62.05,-27.067787,4.313369000000002,6.151059,21.981816
sh.601021,2023-07-07,63.04,-27.49965,4.382189,6.2491980000000025,22.332533
sh.601021,2023-07-10,63.07,-27.512737,4.384274,6.252172,22.343161
sh.601021,2023-07-11,62.9,-27.438578000000003,4.372456,6.23532,22.282937
sh.601021,2023-07-12,61.86,-26.984904,4.300161,6.132224,21.914507
sh.601021,2023-07-13,61.16,-26.679546,4.251501,6.062833,21.666525
sh.601066,2023-07-05,24.12,22.27773,2.640478,6.697827,29.66136
sh.601066,2023-07-06,24.07,22.231549,2.635004,6.6839429999999975,29.599873
sh.601066,2023-07-07,24.27,22.416273,2.656899,6.73948,29.845821
sh.601066,2023-07-10,24.31,22.453218,2.661278,6.7505880000000005,29.895011
sh.601066,2023-07-11,24.39,22.527108,2.670035,6.772803,29.99339
sh.601066,2023-07-12,24.17,22.323911,2.645951,6.711712,29.722847
sh.601066,2023-07-13,24.65,22.767249,2.698498,6.845002,30.313123
sh.601088,2023-07-05,28.85,8.276637,1.379958,1.648695,-24.73491
sh.601088,2023-07-06,28.63,8.213523,1.369435,1.636123,-24.54629
sh.601088,2023-07-07,28.7,8.233605,1.372783,1.640123,-24.606305
sh.601088,2023-07-10,28.63,8.213523,1.369435,1.636123,-24.54629
sh.601088,2023-07-11,28.51,8.179096000000001,1.363695,1.629265,-24.443407
sh.601088,2023-07-12,28.42,8.153277000000001,1.35939,1.6241219999999998,-24.366244
sh.601088,2023-07-13,28.68,8.227867,1.371826,1.63898,-24.589158
sh.601100,2023-07-05,65.35,35.90961,6.597417999999999,10.402363,24.964838
sh.601100,2023-07-06,64.87,35.645851,6.54896,10.325957,24.781469
sh.601100,2023-07-07,64.66,35.530457,6.527759,10.29253,24.701246
sh.601100,2023-07-10,63.96,35.145809,6.45709,10.181104,24.433834
sh.601100,2023-07-11,64.33,35.349123,6.4944440000000005,10.24,24.57518
sh.601100,2023-07-12,65.11,35.777731,6.573189,10.36416,24.873154
sh.601100,2023-07-13,65.55,36.019509,6.617609,10.434199,25.041241
sh.601111,2023-07-05,8.69,-4.3124720000000005,3.985336,2.164332,6.755391
sh.601111,2023-07-06,8.67,-4.302547,3.976163,2.159351,6.7398440000000015
sh.601111,2023-07-07,8.77,-4.3521730000000005,4.022025,2.184257,6.817581
sh.601111,2023-07-10,8.72,-4.32736,3.999094,2.1718040000000003,6.7787130000000015
sh.601111,2023-07-11,8.75,-4.342247,4.012852,2.179276,6.802034
sh.601111,2023-07-12,8.48,-4.208258,3.889027,2.11203,6.592142999999999
sh.601111,2023-07-13,8.55,-4.242996,3.92113,2.129464,6.646559
sh.601117,2023-07-05,8.36,9.204428,0.945056,0.308133,-37.403344
sh.601117,2023-07-06,8.29,9.127357,0.937143,0.305552,-37.090158
sh.601117,2023-07-07,8.28,9.116347,0.936012,0.305184,-37.045418
sh.601117,2023-07-10,8.33,9.171397,0.941664,0.307027,-37.269122
sh.601117,2023-07-11,8.37,9.215438,0.946186,0.308501,-37.448085
sh.601117,2023-07-12,8.23,9.061297,0.93036,0.303341,-36.821713
sh.601117,2023-07-13,8.39,9.237458,0.948447,0.309238,-37.537567
sh.601138,2023-07-05,23.86,23.765257,3.586407,0.924588,810.936746
sh.601138,2023-07-06,23.88,23.785177,3.5894129999999995,0.925363,811.616492
sh.601138,2023-07-07,23.66,23.566051,3.556345,0.916838,804.139288
sh.601138,2023-07-10,23.8,23.70549500000001,3.577388,0.922263,808.897508
sh.601138,2023-07-11,24.24,24.143748,3.643525,0.939313,823.851916
sh.601138,2023-07-12,22.53,22.440538,3.3864940000000003,0.87305,765.73365
sh.601138,2023-07-13,24.78,24.681604,3.724692,0.960238,842.2050529999997
sh.601155,2023-07-05,14.09,20.596111,0.525399,0.281177,-2.273534
sh.601155,2023-07-06,14.2,20.756904,0.5295,0.283372,-2.291284
sh.601155,2023-07-07,13.95,20.391465,0.520178,0.278383,-2.250944
sh.601155,2023-07-10,14.01,20.47917,0.522415,0.279581,-2.260626
sh.601155,2023-07-11,13.91,20.332995,0.518687,0.277585,-2.2444900000000003
sh.601155,2023-07-12,13.68,19.996792000000006,0.5101100000000001,0.272995,-2.207378
sh.601155,2023-07-13,13.96,20.406083,0.520551,0.278583,-2.252558
sh.601166,2023-07-05,15.6,3.644857,0.474269,1.484006,1.773927
sh.601166,2023-07-06,15.56,3.635511,0.473053,1.480201,1.769379
sh.601166,2023-07-07,15.52,3.626165,0.471837,1.4763959999999998,1.76483
sh.601166,2023-07-10,15.46,3.612146,0.470013,1.470688,1.758007
sh.601166,2023-07-11,15.48,3.616819000000001,0.470621,1.472591,1.760282
sh.601166,2023-07-12,15.51,3.623829,0.471533,1.475445,1.763693
sh.601166,2023-07-13,15.68,3.663548000000002,0.4767020000000001,1.491617,1.7830240000000002
sh.601169,2023-07-05,4.65,3.948389,0.411825,1.511211,7.2836630000000016
sh.601169,2023-07-06,4.3,3.651198,0.380827,1.397464,6.73543
sh.601169,2023-07-07,4.38,3.719127,0.387912,1.4234639999999998,6.86074
sh.601169,2023-07-10,4.4,3.73611,0.389683,1.429963,6.892067999999999
sh.601169,2023-07-11,4.5,3.821021,0.39854,1.4624629999999998,7.048706
sh.601169,2023-07-12,4.54,3.854986,0.402082,1.475462,7.1113610000000005
sh.601169,2023-07-13,4.59,3.897442,0.406511,1.491712,7.18968
sh.601186,2023-07-05,10.21,5.148628,0.588547,0.12543,7.002307000000001
sh.601186,2023-07-06,10.16,5.123414,0.5856640000000001,0.124816,6.968014999999999
sh.601186,2023-07-07,10.26,5.173841,0.591429,0.12604400000000002,7.036598
sh.601186,2023-07-10,10.36,5.2242690000000005,0.597193,0.127273,7.105181
sh.601186,2023-07-11,10.33,5.209141000000002,0.595464,0.126904,7.084606
sh.601186,2023-07-12,9.99,5.037688,0.575865,0.122727,6.851425
sh.601186,2023-07-13,10.23,5.158713,0.5897,0.125676,7.016023
sh.601211,2023-07-05,14.2,10.511467,0.8729020000000001,3.453844,-23.661244
sh.601211,2023-07-06,14.18,10.496662,0.8716719999999999,3.448979,-23.627918
sh.601211,2023-07-07,14.38,10.644711,0.8839670000000001,3.497625,-23.961175
sh.601211,2023-07-10,14.47,10.711418,0.8895059999999999,3.519543,-24.111333
sh.601211,2023-07-11,14.48,10.718821,0.8901209999999999,3.521976,-24.127996
sh.601211,2023-07-12,14.37,10.637393,0.883359,3.49522,-23.944703
sh.601211,2023-07-13,14.54,10.763236,0.893809,3.53657,-24.227974
sh.601216,2023-07-05,4.12,8.45923,1.312382,1.597992,25.544975
sh.601216,2023-07-06,4.3,8.828808,1.369719,1.667807,26.661017
sh.601216,2023-07-07,4.32,8.869872,1.37609,1.6755650000000002,26.785022
sh.601216,2023-07-10,4.35,8.931469,1.385646,1.687201,26.971029
sh.601216,2023-07-11,4.26,8.74668,1.356978,1.652293,26.413008
sh.601216,2023-07-12,4.23,8.685083,1.347421,1.640657,26.227001
sh.601216,2023-07-13,4.24,8.705615,1.350607,1.644536,26.289003000000005
sh.601225,2023-07-05,19.02,5.153104,1.667841,1.07187,-54.624502
sh.601225,2023-07-06,19.11,5.177487999999999,1.675733,1.076942,-54.882978
sh.601225,2023-07-07,19.13,5.182907,1.677487,1.078069,-54.940417
sh.601225,2023-07-10,19.19,5.199162,1.682748,1.08145,-55.112734
sh.601225,2023-07-11,19.04,5.1585230000000015,1.6695950000000002,1.072997,-54.681941
sh.601225,2023-07-12,16.81,4.554347,1.474049,0.947326,-48.277491
sh.601225,2023-07-13,16.72,4.529963,1.466157,0.942254,-48.019016
sh.601229,2023-07-05,5.78,3.654363,0.398652,1.576133,-1.747801
sh.601229,2023-07-06,5.76,3.641719,0.397273,1.57068,-1.741753
sh.601229,2023-07-07,5.77,3.648041000000001,0.397963,1.573407,-1.744777
sh.601229,2023-07-10,5.77,3.648041000000001,0.397963,1.573407,-1.744777
sh.601229,2023-07-11,5.8,3.667008,0.400032,1.581587,-1.7538490000000002
sh.601229,2023-07-12,5.82,3.679653,0.401411,1.587041,-1.759896
sh.601229,2023-07-13,5.88,3.717588,0.40555,1.603402,-1.77804
sh.601236,2023-07-05,7.5,36.012709,1.528426,17.689538,-43.610318
sh.601236,2023-07-06,7.45,35.772624,1.518237,17.571607999999998,-43.319583
sh.601236,2023-07-07,7.49,35.964692,1.526388,17.665951999999994,-43.552171
sh.601236,2023-07-10,7.51,36.060726,1.530464,17.713124,-43.66846500000001
sh.601236,2023-07-11,7.56,36.30081,1.5406540000000002,17.831055,-43.959201
sh.601236,2023-07-12,7.46,35.82064099999999,1.520275,17.595194,-43.37773
sh.601236,2023-07-13,7.57,36.348827,1.542692,17.854641,-44.017348
sh.601238,2023-07-05,11.01,17.495944,1.004995,1.018824,8.312275999999999
sh.601238,2023-07-06,11.11,17.654854,1.014123,1.028077,8.387774
sh.601238,2023-07-07,11.03,17.528153,1.006845,1.020699,8.327579
sh.601238,2023-07-10,10.93,17.369239999999998,0.997717,1.011445,8.252079
sh.601238,2023-07-11,11.12,17.671175,1.01506,1.029028,8.395528
sh.601238,2023-07-12,11.05,17.559935999999997,1.008671,1.02255,8.342678999999999
sh.601238,2023-07-13,10.93,17.369239999999998,0.997717,1.011445,8.252079
sh.601288,2023-07-05,3.55,4.771769,0.543376,1.704487,1.145581
sh.601288,2023-07-06,3.51,4.718001999999999,0.537253,1.685282,1.132673
sh.601288,2023-07-07,3.52,4.7314440000000015,0.538784,1.6900830000000002,1.1359
sh.601288,2023-07-10,3.51,4.718001999999999,0.537253,1.685282,1.132673
sh.601288,2023-07-11,3.53,4.744886,0.540315,1.694884,1.139127
sh.601288,2023-07-12,3.55,4.771769,0.543376,1.704487,1.145581
sh.601288,2023-07-13,3.61,4.852418,0.55256,1.733295,1.164943
sh.601318,2023-07-05,47.35,8.947519999999997,0.943043,0.73679,24.250608
sh.601318,2023-07-06,47.3,8.938072,0.942047,0.736012,24.225
sh.601318,2023-07-07,47.21,8.921064999999997,0.940255,0.734612,24.178906
sh.601318,2023-07-10,46.61,8.807685000000003,0.928305,0.725275,23.871612
sh.601318,2023-07-11,47.2,8.919175,0.940056,0.734456,24.173784
sh.601318,2023-07-12,47.29,8.936182,0.941848,0.735857,24.219878
sh.601318,2023-07-13,48.62,9.187506,0.968337,0.756552,24.901046
sh.601319,2023-07-05,5.9,8.009871,1.072754,0.413488,-51.1912
sh.601319,2023-07-06,5.9,8.009871,1.072754,0.413488,-51.1912
sh.601319,2023-07-07,5.96,8.091327,1.0836629999999998,0.417693,-51.711788
sh.601319,2023-07-10,5.87,7.969142999999999,1.067299,0.4113850000000001,-50.930905
sh.601319,2023-07-11,5.91,8.023447,1.074572,0.414189,-51.277964
sh.601319,2023-07-12,5.88,7.982719,1.069117,0.412086,-51.01767
sh.601319,2023-07-13,6.07,8.240664,1.1036629999999998,0.4254020000000001,-52.6662
sh.601328,2023-07-05,5.79,4.600599,0.49359,1.555204,6.710383
sh.601328,2023-07-06,5.75,4.568816,0.49018,1.54446,6.664024
sh.601328,2023-07-07,5.75,4.568816,0.49018,1.54446,6.664024
sh.601328,2023-07-10,5.78,4.592653,0.492738,1.552518,6.6987929999999976
sh.601328,2023-07-11,5.8,4.608545,0.494443,1.55789,6.721972
sh.601328,2023-07-12,5.43,4.314551,0.462901,1.458507,6.293157
sh.601328,2023-07-13,5.51,4.378118,0.469721,1.4799950000000002,6.385873999999999
sh.601336,2023-07-05,39.14,9.031663,1.004088,0.558484,34.895414
sh.601336,2023-07-06,39.42,9.096274,1.0112709999999998,0.562479,35.145049
sh.601336,2023-07-07,40.23,9.283184,1.03205,0.574037,35.86720800000001
sh.601336,2023-07-10,39.23,9.052431,1.0063959999999998,0.559768,34.975654
sh.601336,2023-07-11,39.3,9.068584,1.008192,0.560767,35.038063
sh.601336,2023-07-12,39.62,9.142424,1.016401,0.565333,35.32336
sh.601336,2023-07-13,40.42,9.327027,1.036924,0.5767479999999999,36.036603
sh.601360,2023-07-05,12.33,-33.734613,2.787454,9.831886,90.116984
sh.601360,2023-07-06,12.48,-34.14501,2.821365,9.951495,91.213297
sh.601360,2023-07-07,12.2,-33.378936,2.758065,9.728224,89.166845
sh.601360,2023-07-10,12.02,-32.88646,2.717372,9.584693,87.85126899999999
sh.601360,2023-07-11,12.15,-33.242137,2.746761,9.688355,88.801407
sh.601360,2023-07-12,11.63,-31.819428,2.629205,9.273709,85.000853
sh.601360,2023-07-13,11.81,-32.311905,2.669897,9.41724,86.316429
sh.601377,2023-07-05,6.24,16.28451,1.014738,4.100779,-21.658675
sh.601377,2023-07-06,6.22,16.232316,1.011485,4.087636,-21.589256
sh.601377,2023-07-07,6.28,16.388898,1.021242,4.127066,-21.797513
sh.601377,2023-07-10,6.31,16.467188,1.0261209999999998,4.146781,-21.901641
sh.601377,2023-07-11,6.32,16.493285,1.027747,4.153353,-21.936351
sh.601377,2023-07-12,6.23,16.258413,1.013112,4.094207,-21.623966
sh.601377,2023-07-13,6.34,16.545479,1.031,4.166497,-22.005769
sh.601390,2023-07-05,7.71,6.045502,0.7261850000000001,0.1645329999999999,3.26939
sh.601390,2023-07-06,7.69,6.029819,0.724301,0.164106,3.260909
sh.601390,2023-07-07,7.73,6.061184,0.728069,0.16496,3.277871
sh.601390,2023-07-10,7.82,6.131754,0.736546,0.16688,3.316035
sh.601390,2023-07-11,7.79,6.108231,0.7337199999999999,0.16624,3.303313
sh.601390,2023-07-12,7.51,5.888679,0.707348,0.16026500000000002,3.184581
sh.601390,2023-07-13,7.69,6.029819,0.724301,0.164106,3.260909
sh.601398,2023-07-05,4.82,4.765239,0.532337,1.87648,4.968728
sh.601398,2023-07-06,4.77,4.715807,0.5268149999999999,1.857015,4.917185
sh.601398,2023-07-07,4.76,4.705921,0.52571,1.853121,4.906877
sh.601398,2023-07-10,4.77,4.715807,0.5268149999999999,1.857015,4.917185
sh.601398,2023-07-11,4.83,4.775125,0.5334409999999999,1.880373,4.979037
sh.601398,2023-07-12,4.81,4.755353,0.5312319999999999,1.872587,4.958419999999999
sh.601398,2023-07-13,4.87,4.814671,0.537859,1.895946,5.020271
sh.601600,2023-07-05,5.78,24.826945,1.824146,0.358321,-24.766947
sh.601600,2023-07-06,5.65,24.268554,1.783118,0.3502619999999999,-24.209905
sh.601600,2023-07-07,6.06,26.029635,1.912513,0.375679,-25.96673
sh.601600,2023-07-10,5.86,25.170571,1.849393,0.36328,-25.109742
sh.601600,2023-07-11,5.75,24.698086,1.814678,0.35646100000000003,-24.638399
